id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,Z-7_MA_AA,Z-8_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,I-7_MA_AA,I-8_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,T-7_MA_AA,T-8_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,S-7_MA_AA,S-8_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA,chi-7_MA_AA,chi-8_MA_AA,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,Z-7_MD_AA,Z-8_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,I-7_MD_AA,I-8_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,T-7_MD_AA,T-8_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,S-7_MD_AA,S-8_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA,chi-7_MD_AA,chi-8_MD_AA,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,Z-7_FA_AA,Z-8_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,I-7_FA_AA,I-8_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,T-7_FA_AA,T-8_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,S-7_FA_AA,S-8_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA,chi-7_FA_AA,chi-8_FA_AA,target_barrier
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,1848,3234,3773,1386,0,0,0,0,1,4,6,9,18,0,0,0,0,16,40,60,124,72,0,0,0,0,1.988,4.117,5.964,8.672,7.868,0,0,0,0,4.84,22.44,39.93,49.72,87.12,0,0,0,0,0,284,420,644,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,54,0,0,0,0,0,2.72,4.23,6.54,19.8,0,0,0,0,0,-1.4,-4.95,-2.8,0,0,0,0,0,6676,5244,8660,10208,6372,3588,2292,900,160,38,78,138,164,216,242,228,180,160,216,538,790,958,1032,950,868,572,160,13.194,33.434,51.058,64.176,74.585,68.322,55.493,36.047,15.376,230.133,500.667,867.76,1023.747,1319.896,1475.856,1428.024,982.08,774.4,13.3
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,1848,3311,3696,1386,0,0,0,0,1,4,6,8,18,0,0,0,0,16,40,56,120,72,0,0,0,0,1.988,4.117,5.936,8.234,7.868,0,0,0,0,4.84,22.44,41.008,44.88,87.12,0,0,0,0,0,284,419,568,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,54,0,0,0,0,0,2.72,4.25,5.44,19.8,0,0,0,0,0,-1.4,-5.44,-2.8,0,0,0,0,0,6688,5244,8802,10090,6408,3612,2232,864,160,37,76,136,162,210,232,212,144,160,212,530,778,934,990,864,772,536,160,13.069,32.952,50.549,63.214,73.087,65.918,51.649,32.587,15.376,228.032,491.946,858.696,1021.564,1301.524,1427.208,1377.072,807.84,774.4,11.5
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,1925,3234,4312,1386,0,0,0,0,1,4,6,9,18,0,0,0,0,16,40,60,124,72,0,0,0,0,1.988,4.089,5.964,9.165,7.868,0,0,0,0,4.84,23.518,39.93,52.448,87.12,0,0,0,0,0,283,420,637,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,54,0,0,0,0,0,2.74,4.23,6.19,19.8,0,0,0,0,0,-1.89,-4.95,-4.04,0,0,0,0,0,6752,5494,8796,11358,6720,4128,2964,1152,160,38,78,138,164,216,242,228,180,160,216,538,790,958,1032,950,868,572,160,13.504,33.859,51.455,65.023,75.884,70.549,59.581,39.953,15.376,239.865,511.646,884.953,1044.491,1358.86,1553.352,1478.616,1080.288,774.4,17.5
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,1925,3234,4928,1386,0,0,0,0,1,4,6,9,18,0,0,0,0,16,40,60,124,72,0,0,0,0,1.988,4.089,5.964,9.715,7.868,0,0,0,0,4.84,23.518,39.93,50.556,87.12,0,0,0,0,0,283,420,629,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,54,0,0,0,0,0,2.74,4.23,5.8,19.8,0,0,0,0,0,-1.89,-4.95,-3.18,0,0,0,0,0,6944,5590,8908,12590,7008,4704,3732,1440,160,38,78,138,164,216,242,228,180,160,216,538,790,958,1032,950,868,572,160,14.171,34.429,52.009,66.123,77.592,73.279,64.136,44.305,15.376,234.688,507.26,879.724,1040.707,1345.702,1526.52,1443.528,1012.176,774.4,16.9
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,3157,2772,3696,1386,0,0,0,0,1,6,5,8,18,0,0,0,0,36,90,78,180,108,0,0,0,0,1.988,5.95,4.935,8.234,7.868,0,0,0,0,4.84,38.654,34.32,44.88,87.12,0,0,0,0,0,421,349,568,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,18,90,0,0,0,0,0,4.24,3.55,5.44,19.8,0,0,0,0,0,-4.37,-4.6,-2.8,0,0,0,0,0,6780,8002,8464,11062,7536,3552,1980,864,160,38,82,148,176,232,288,176,144,160,244,650,910,1168,1336,984,736,536,160,13.407,37.456,55.112,69.204,83.301,72.134,43.725,32.587,15.376,245.196,550.7,981.749,1204.996,1507.372,1886.88,1136.304,807.84,774.4,11.8
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929,2002,2849,3696,1386,0,0,0,0,1,4,6,8,18,0,0,0,0,16,40,56,120,72,0,0,0,0,1.988,4.019,5.372,8.234,7.868,0,0,0,0,4.84,24.398,39.16,44.88,87.12,0,0,0,0,0,282,425,568,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,54,0,0,0,0,0,2.79,4.65,5.44,19.8,0,0,0,0,0,-2.29,-4.6,-2.8,0,0,0,0,0,6668,5484,7950,10018,6168,3108,2016,864,160,37,76,136,162,210,232,212,144,160,212,530,778,934,990,864,772,536,160,12.563,32.127,49.115,60.972,69.469,60.465,47.185,32.587,15.376,228.961,495.494,868.617,1036.48,1311.628,1463.424,1310.544,807.84,774.4,19.3
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929,2618,2849,3696,1386,0,0,0,0,1,4,6,8,18,0,0,0,0,16,40,56,120,72,0,0,0,0,1.988,4.568,5.372,8.234,7.868,0,0,0,0,4.84,22.506,39.16,44.88,87.12,0,0,0,0,0,274,425,568,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,54,0,0,0,0,0,2.4,4.65,5.44,19.8,0,0,0,0,0,-1.43,-4.6,-2.8,0,0,0,0,0,6860,6732,8238,10594,6936,3396,2016,864,160,37,76,136,162,210,232,212,144,160,212,530,778,934,990,864,772,536,160,13.23,33.469,50.823,63.702,74.024,64.818,47.185,32.587,15.376,223.784,487.926,855.459,1009.648,1276.54,1395.312,1310.544,807.84,774.4,14.9
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929,1848,3157,3850,1386,0,0,0,0,1,4,6,10,18,0,0,0,0,16,40,64,128,72,0,0,0,0,1.988,4.117,6.035,9.109,7.868,0,0,0,0,4.84,22.44,39.05,54.56,87.12,0,0,0,0,0,284,421,720,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,54,0,0,0,0,0,2.72,4.18,7.64,19.8,0,0,0,0,0,-1.4,-4.55,-2.8,0,0,0,0,0,6662,5246,8518,10326,6340,3558,2354,936,160,39,80,140,166,222,252,246,216,160,220,546,802,982,1076,1040,966,608,160,13.358,33.947,51.652,65.269,76.299,71.15,59.864,39.506,15.376,232.381,512.003,877.22,1027.307,1341.788,1522.5,1495.784,1156.32,774.4,10.7
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929,1848,3234,3773,1386,0,0,0,0,1,4,6,9,18,0,0,0,0,16,40,60,124,72,0,0,0,0,1.988,4.117,6.007,8.672,7.868,0,0,0,0,4.84,22.44,40.128,49.72,87.12,0,0,0,0,0,284,420,644,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,54,0,0,0,0,0,2.72,4.2,6.54,19.8,0,0,0,0,0,-1.4,-5.04,-2.8,0,0,0,0,0,6674,5246,8660,10208,6374,3586,2292,900,160,38,78,138,164,216,242,228,180,160,216,538,790,958,1032,950,868,572,160,13.233,33.465,51.143,64.307,74.8,68.703,55.828,36.047,15.376,230.28,503.282,868.156,1025.124,1323.024,1477.768,1435.152,982.08,774.4,6.3
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929,1925,3157,4389,1386,0,0,0,0,1,4,6,10,18,0,0,0,0,16,40,64,128,72,0,0,0,0,1.988,4.089,6.035,9.602,7.868,0,0,0,0,4.84,23.518,39.05,57.288,87.12,0,0,0,0,0,283,421,713,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,54,0,0,0,0,0,2.74,4.18,7.29,19.8,0,0,0,0,0,-1.89,-4.55,-4.04,0,0,0,0,0,6738,5496,8654,11474,6690,4084,3040,1188,160,39,80,140,166,222,252,246,216,160,220,546,802,982,1076,1040,966,608,160,13.669,34.373,52.049,66.114,77.586,73.412,64.169,43.412,15.376,242.113,522.982,894.413,1047.659,1382.908,1599.004,1551.832,1254.528,774.4,13.4
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,1925,3157,5005,1386,0,0,0,0,1,4,6,10,18,0,0,0,0,16,40,64,128,72,0,0,0,0,1.988,4.089,6.035,10.152,7.868,0,0,0,0,4.84,23.518,39.05,55.396,87.12,0,0,0,0,0,283,421,705,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,54,0,0,0,0,0,2.74,4.18,6.9,19.8,0,0,0,0,0,-1.89,-4.55,-3.18,0,0,0,0,0,6930,5592,8766,12706,6978,4644,3824,1476,160,39,80,140,166,222,252,246,216,160,220,546,802,982,1076,1040,966,608,160,14.336,34.942,52.603,67.214,79.295,76.181,68.966,47.765,15.376,236.936,518.596,889.184,1043.875,1369.75,1572.86,1512.96,1186.416,774.4,12.8
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929,3157,2695,3773,1386,0,0,0,0,1,6,5,9,18,0,0,0,0,36,90,84,186,108,0,0,0,0,1.988,5.95,5.006,8.672,7.868,0,0,0,0,4.84,38.654,33.44,49.72,87.12,0,0,0,0,0,421,350,644,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,23,90,0,0,0,0,0,4.24,3.5,6.54,19.8,0,0,0,0,0,-4.37,-4.2,-2.8,0,0,0,0,0,6766,8004,8322,11146,7550,3512,2040,900,160,39,84,150,178,242,296,192,180,160,248,658,926,1206,1386,1068,832,572,160,13.572,37.969,55.706,70.427,85.749,74.478,47.904,36.047,15.376,247.444,562.036,991.209,1202.66,1563.732,1924.064,1194.384,982.08,774.4,10.6
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929,2618,2772,3773,1386,0,0,0,0,1,4,6,9,18,0,0,0,0,16,40,60,124,72,0,0,0,0,1.988,4.568,5.443,8.672,7.868,0,0,0,0,4.84,22.506,38.28,49.72,87.12,0,0,0,0,0,274,426,644,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,54,0,0,0,0,0,2.4,4.6,6.54,19.8,0,0,0,0,0,-1.43,-4.2,-2.8,0,0,0,0,0,6846,6734,8096,10692,6934,3358,2076,900,160,38,78,138,164,216,242,228,180,160,216,538,790,958,1032,950,868,572,160,13.395,33.982,51.417,64.827,75.896,67.355,51.364,36.047,15.376,226.032,499.262,864.919,1013.184,1298.844,1442.176,1368.624,982.08,774.4,14.4
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929,2079,2695,3773,1386,0,0,0,0,1,4,5,9,18,0,0,0,0,16,36,56,124,72,0,0,0,0,1.988,3.892,5.006,8.672,7.868,0,0,0,0,4.84,25.586,33.44,49.72,87.12,0,0,0,0,0,281,350,644,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,54,0,0,0,0,0,2.88,3.5,6.54,19.8,0,0,0,0,0,-2.83,-4.2,-2.8,0,0,0,0,0,6670,5624,7690,10166,6178,3008,2040,900,160,37,76,136,158,206,224,192,180,160,212,526,766,914,942,852,832,572,160,12.521,31.978,48.44,60.061,67.791,58.185,47.904,36.047,15.376,230.376,494.07,876.659,1022.084,1295.244,1453.616,1194.384,982.08,774.4,13
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929,4081,2695,4158,1617,0,0,0,0,1,4,5,9,21,0,0,0,0,16,36,56,136,84,0,0,0,0,1.988,4.78,5.006,9.264,9.179,0,0,0,0,4.84,23.342,33.44,50.49,101.64,0,0,0,0,0,255,350,639,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,63,0,0,0,0,0,2.25,3.5,6.12,23.1,0,0,0,0,0,-1.81,-4.2,-3.15,0,0,0,0,0,7852,9734,8734,12792,9658,4506,2688,1368,268,40,82,148,164,212,242,216,228,268,230,562,796,950,1008,966,1084,860,268,14.361,35.708,53.71,67.077,80.397,72.549,58.092,51.596,25.755,239.48,525.37,932.006,1026.276,1283.822,1487.736,1369.176,1279.08,1297.12,11.8
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,2695,2695,4158,1617,0,0,0,0,1,4,5,9,21,0,0,0,0,16,36,56,136,84,0,0,0,0,1.988,4.526,5.006,9.264,9.179,0,0,0,0,4.84,23.782,33.44,50.49,101.64,0,0,0,0,0,273,350,639,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,63,0,0,0,0,0,2.43,3.5,6.12,23.1,0,0,0,0,0,-2.01,-4.2,-3.15,0,0,0,0,0,6916,6962,8086,11532,7714,3750,2688,1368,268,40,82,148,164,212,242,216,228,268,230,562,796,950,1008,966,1084,860,268,13.962,35.201,52.921,65.799,78.031,70.205,58.092,51.596,25.755,240.704,526.25,935.066,1032.356,1293.002,1506.216,1369.176,1279.08,1297.12,13.3
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929,1848,3157,4235,1617,0,0,0,0,1,4,6,10,21,0,0,0,0,16,40,64,140,84,0,0,0,0,1.988,4.117,6.035,9.701,9.179,0,0,0,0,4.84,22.44,39.05,55.33,101.64,0,0,0,0,0,284,421,715,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,63,0,0,0,0,0,2.72,4.18,7.22,23.1,0,0,0,0,0,-1.4,-4.55,-3.15,0,0,0,0,0,6700,5352,8626,11132,6982,4006,3048,1410,268,42,86,152,172,228,270,276,270,268,238,582,832,1018,1148,1172,1236,902,268,14.083,35.901,54.162,67.811,80.762,78.223,71.67,55.633,25.755,248.563,547.791,948.173,1062.507,1376.183,1633.777,1705.776,1482.36,1297.12,11.4
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929,1848,3234,4158,1617,0,0,0,0,1,4,6,9,21,0,0,0,0,16,40,60,136,84,0,0,0,0,1.988,4.117,6.007,9.264,9.179,0,0,0,0,4.84,22.44,40.128,50.49,101.64,0,0,0,0,0,284,420,639,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,63,0,0,0,0,0,2.72,4.2,6.12,23.1,0,0,0,0,0,-1.4,-5.04,-3.15,0,0,0,0,0,6712,5352,8768,11014,7016,4044,2982,1368,268,41,84,150,170,222,260,258,228,268,234,574,820,994,1104,1076,1126,860,268,13.958,35.42,53.653,66.849,79.262,75.759,67.336,51.596,25.755,246.462,539.07,939.109,1060.324,1357.419,1589.388,1650.072,1279.08,1297.12,8.4
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929,1925,3157,4774,1617,0,0,0,0,1,4,6,10,21,0,0,0,0,16,40,64,140,84,0,0,0,0,1.988,4.089,6.035,10.194,9.179,0,0,0,0,4.84,23.518,39.05,58.058,101.64,0,0,0,0,0,283,421,708,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,63,0,0,0,0,0,2.74,4.18,6.87,23.1,0,0,0,0,0,-1.89,-4.55,-4.39,0,0,0,0,0,6776,5602,8762,12280,7342,4538,3804,1704,268,42,86,152,172,228,270,276,270,268,238,582,832,1018,1148,1172,1236,902,268,14.394,36.327,54.559,68.656,82.032,80.447,76.269,60.19,25.755,258.296,558.77,965.366,1082.859,1417.646,1716.749,1762.692,1596.936,1297.12,14
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929,1925,3157,5390,1617,0,0,0,0,1,4,6,10,21,0,0,0,0,16,40,64,140,84,0,0,0,0,1.988,4.089,6.035,10.744,9.179,0,0,0,0,4.84,23.518,39.05,56.166,101.64,0,0,0,0,0,283,421,700,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,63,0,0,0,0,0,2.74,4.18,6.48,23.1,0,0,0,0,0,-1.89,-4.55,-3.53,0,0,0,0,0,6968,5698,8874,13512,7630,5098,4668,2040,268,42,86,152,172,228,270,276,270,268,238,582,832,1018,1148,1172,1236,902,268,15.061,36.896,55.113,69.756,83.74,83.216,81.394,65.267,25.755,253.119,554.384,960.137,1079.075,1404.488,1690.605,1723.218,1517.472,1297.12,13.6
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929,3157,2695,4158,1617,0,0,0,0,1,6,5,9,21,0,0,0,0,36,90,84,204,126,0,0,0,0,1.988,5.95,5.006,9.264,9.179,0,0,0,0,4.84,38.654,33.44,50.49,101.64,0,0,0,0,0,421,350,639,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,20,105,0,0,0,0,0,4.24,3.5,6.12,23.1,0,0,0,0,0,-4.37,-4.2,-3.15,0,0,0,0,0,6804,8110,8430,11952,8362,4002,2688,1368,268,42,90,162,184,248,326,216,228,268,266,694,956,1254,1500,1218,1084,860,268,14.297,39.923,58.216,72.97,91.303,83.355,58.092,51.596,25.755,263.627,597.824,1062.162,1237.86,1603.286,2130.84,1369.176,1279.08,1297.12,10.7
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929,2618,2772,4158,1617,0,0,0,0,1,4,6,9,21,0,0,0,0,16,40,60,136,84,0,0,0,0,1.988,4.568,5.443,9.264,9.179,0,0,0,0,4.84,22.506,38.28,50.49,101.64,0,0,0,0,0,274,426,639,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,63,0,0,0,0,0,2.4,4.6,6.12,23.1,0,0,0,0,0,-1.43,-4.2,-3.15,0,0,0,0,0,6884,6840,8204,11498,7676,3816,2730,1368,268,41,84,150,170,222,260,258,228,268,234,574,820,994,1104,1076,1126,860,268,14.12,35.936,53.927,67.369,80.627,74.669,62.128,51.596,25.755,242.214,535.05,935.872,1048.384,1333.26,1553.604,1572.456,1279.08,1297.12,14.3
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,5929,4851,1848,2310,308,0,0,0,0,1,5,4,8,4,0,0,0,0,25,55,60,80,20,0,0,0,0,1.988,5.654,4.117,5.809,1.748,0,0,0,0,4.84,33.066,22.44,43.956,19.36,0,0,0,0,0,322,284,586,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,24,16,0,0,0,0,0,3.04,2.72,7.16,4.4,0,0,0,0,0,-4.03,-1.4,-2.38,0,0,0,0,0,7674,10714,7174,7524,4276,1168,546,120,8,22,48,78,92,92,64,48,32,8,132,346,482,460,380,256,176,64,8,10.379,26.292,37.503,39.211,36.105,20.214,12.108,5.109,0.769,146.639,327.79,555.426,583.044,627.94,414.82,289.36,175.824,38.72,11.5
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,5929,3465,1848,2310,308,0,0,0,0,1,5,4,8,4,0,0,0,0,25,55,60,80,20,0,0,0,0,1.988,5.4,4.117,5.809,1.748,0,0,0,0,4.84,33.506,22.44,43.956,19.36,0,0,0,0,0,340,284,586,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,24,16,0,0,0,0,0,3.22,2.72,7.16,4.4,0,0,0,0,0,-4.23,-1.4,-2.38,0,0,0,0,0,6738,7942,6166,6660,3196,1024,546,120,8,22,48,78,92,92,64,48,32,8,132,346,482,460,380,256,176,64,8,9.98,25.785,36.491,38.16,34.622,19.768,12.108,5.109,0.769,147.863,328.67,560.254,587.124,635.932,418.34,289.36,175.824,38.72,14.2
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,2002,2926,2387,308,0,0,0,0,1,4,6,9,4,0,0,0,0,16,40,60,68,16,0,0,0,0,1.988,4.061,6.077,6.246,1.748,0,0,0,0,4.84,24.596,35.618,48.796,19.36,0,0,0,0,0,282,424,662,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,19,12,0,0,0,0,0,2.76,4.15,8.26,4.4,0,0,0,0,0,-2.38,-2.99,-2.38,0,0,0,0,0,6522,5100,7398,6462,2864,1776,718,128,8,24,50,78,98,100,98,80,40,8,128,324,474,460,432,370,232,72,8,10.101,24.624,36.396,39.463,37.208,31.085,18.11,5.878,0.769,155.723,335.075,523.731,617.571,651.806,646.436,482.696,214.544,38.72,13.8
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,2002,3003,2310,308,0,0,0,0,1,4,6,8,4,0,0,0,0,16,40,56,64,16,0,0,0,0,1.988,4.061,6.049,5.809,1.748,0,0,0,0,4.84,24.596,36.696,43.956,19.36,0,0,0,0,0,282,423,586,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,12,0,0,0,0,0,2.76,4.17,7.16,4.4,0,0,0,0,0,-2.38,-3.48,-2.38,0,0,0,0,0,6534,5100,7540,6348,2888,1772,666,120,8,23,48,76,96,94,88,64,32,8,124,316,462,436,390,312,192,64,8,9.976,24.142,35.887,38.503,35.732,28.701,15.506,5.109,0.769,153.622,326.354,514.667,616.349,627.202,606.001,403.408,175.824,38.72,11.5
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,2079,2926,2926,308,0,0,0,0,1,4,6,9,4,0,0,0,0,16,40,60,68,16,0,0,0,0,1.988,4.033,6.077,6.74,1.748,0,0,0,0,4.84,25.674,35.618,51.524,19.36,0,0,0,0,0,281,424,655,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,19,12,0,0,0,0,0,2.78,4.15,7.91,4.4,0,0,0,0,0,-2.87,-2.99,-3.62,0,0,0,0,0,6598,5350,7538,7604,3204,2232,1138,184,8,24,50,78,98,100,98,80,40,8,128,324,474,460,432,370,232,72,8,10.412,25.049,36.794,40.307,38.548,33.542,20.994,6.746,0.769,165.455,346.054,541.883,636.395,692.789,688.888,532.247,236.368,38.72,20.1
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,2079,2926,3542,308,0,0,0,0,1,4,6,9,4,0,0,0,0,16,40,60,68,16,0,0,0,0,1.988,4.033,6.077,7.29,1.748,0,0,0,0,4.84,25.674,35.618,49.632,19.36,0,0,0,0,0,281,424,647,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,19,12,0,0,0,0,0,2.78,4.15,7.52,4.4,0,0,0,0,0,-2.87,-2.99,-2.76,0,0,0,0,0,6790,5446,7650,8836,3524,2744,1618,248,8,24,50,78,98,100,98,80,40,8,128,324,474,460,432,370,232,72,8,11.079,25.619,37.348,41.406,40.225,36.334,24.207,7.713,0.769,160.278,341.668,536.654,632.611,677.946,665.427,497.881,221.232,38.72,17.4
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,3311,2464,2310,308,0,0,0,0,1,6,5,8,4,0,0,0,0,36,90,78,96,24,0,0,0,0,1.988,5.894,5.048,5.809,1.748,0,0,0,0,4.84,40.81,30.008,43.956,19.36,0,0,0,0,0,419,353,586,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,32,20,0,0,0,0,0,4.28,3.47,7.16,4.4,0,0,0,0,0,-5.35,-2.64,-2.38,0,0,0,0,0,6626,7858,7270,7156,3460,1488,610,120,8,24,54,88,110,116,88,56,32,8,156,436,594,614,540,320,184,64,8,10.314,28.646,40.346,44.758,41.36,26.074,13.745,5.109,0.769,170.786,385.108,652.164,764.932,838.776,614.234,349.904,175.824,38.72,13.4
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929,3080,2849,1232,154,0,0,0,0,1,6,8,6,2,0,0,0,0,36,108,96,60,12,0,0,0,0,1.988,6.021,6.303,3.807,0.874,0,0,0,0,4.84,37.774,46.684,30.58,9.68,0,0,0,0,0,422,579,446,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,26,10,0,0,0,0,0,4.19,6.81,5.76,2.2,0,0,0,0,0,-3.97,-3.62,-0.7,0,0,0,0,0,6514,7188,7888,4800,2096,844,220,32,2,23,52,94,124,108,76,38,12,2,158,480,714,608,412,224,86,20,2,9.471,27.435,43.291,42.655,31.508,18.197,7.018,1.674,0.192,154.551,352.342,655.115,833.526,711.611,475.258,214.789,61.16,9.68,23.5
